score,perplexity,parse_ok,repetition,ascii_ratio,code_complexity,tokens,len,lang,path,chunk_id,n_chunks,repo,near_dup
12.55,,0.0,0.6541,1.0,0.3239,829,2598,Xml,sysmonconfig-with-filedelete.xml,53,108,olafhartong/sysmon-modular,True
12.5,,0.0,0.6521,1.0,0.3082,817,2551,Xml,sysmonconfig-with-filedelete.xml,54,108,olafhartong/sysmon-modular,True
12.37,,0.0,0.6523,1.0,0.2667,802,2504,Xml,sysmonconfig-with-filedelete.xml,55,108,olafhartong/sysmon-modular,True
13.44,,0.0,0.4636,1.0,0.2284,807,2516,Xml,sysmonconfig-with-filedelete.xml,56,108,olafhartong/sysmon-modular,True
13.54,,0.0,0.4598,1.0,0.2595,810,2528,Xml,sysmonconfig-with-filedelete.xml,57,108,olafhartong/sysmon-modular,True
12.03,,0.0,0.6568,1.0,0.0879,816,2545,Xml,sysmonconfig-with-filedelete.xml,58,108,olafhartong/sysmon-modular,True
11.9,,0.0,0.6632,1.0,0.0298,829,2584,Xml,sysmonconfig-with-filedelete.xml,59,108,olafhartong/sysmon-modular,True
12.76,,0.0,0.513,1.0,0.0311,810,2523,Xml,sysmonconfig-with-filedelete.xml,60,108,olafhartong/sysmon-modular,True
12.47,,0.0,0.5774,1.0,0.0272,851,2664,Xml,sysmonconfig-with-filedelete.xml,61,108,olafhartong/sysmon-modular,True
11.8,,0.0,0.6759,1.0,0.0314,817,2481,Xml,sysmonconfig-with-filedelete.xml,62,108,olafhartong/sysmon-modular,True
12.35,,0.0,0.5779,1.0,0.0316,802,2487,Xml,sysmonconfig-with-filedelete.xml,63,108,olafhartong/sysmon-modular,True
41.17,,0.0,0.588,1.0,0.0288,829,2589,Xml,sysmonconfig-with-filedelete.xml,64,108,olafhartong/sysmon-modular,False
11.88,,0.0,0.6555,1.0,0.0316,802,2501,Xml,sysmonconfig-with-filedelete.xml,65,108,olafhartong/sysmon-modular,True
13.38,,0.0,0.4529,1.0,0.1139,847,2630,Xml,sysmonconfig-with-filedelete.xml,66,108,olafhartong/sysmon-modular,True
12.37,,0.0,0.6646,1.0,0.2497,845,2646,Xml,sysmonconfig-with-filedelete.xml,67,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7133,1.0,0.0256,843,2632,Xml,sysmonconfig-with-filedelete.xml,68,108,olafhartong/sysmon-modular,True
11.98,,0.0,0.7643,1.0,0.4078,801,2502,Xml,sysmonconfig-with-filedelete.xml,69,108,olafhartong/sysmon-modular,True
12.58,,0.0,0.5844,1.0,0.1281,831,2598,Xml,sysmonconfig-with-filedelete.xml,70,108,olafhartong/sysmon-modular,True
12.56,,0.0,0.5837,1.0,0.1117,836,2608,Xml,sysmonconfig-with-filedelete.xml,71,108,olafhartong/sysmon-modular,True
12.34,,0.0,0.5876,1.0,0.0288,823,2567,Xml,sysmonconfig-with-filedelete.xml,72,108,olafhartong/sysmon-modular,True
12.88,,0.0,0.5291,1.0,0.1417,807,2528,Xml,sysmonconfig-with-filedelete.xml,73,108,olafhartong/sysmon-modular,True
12.8,,0.0,0.5453,1.0,0.1219,833,2609,Xml,sysmonconfig-with-filedelete.xml,74,108,olafhartong/sysmon-modular,True
13.09,,0.0,0.5113,1.0,0.1771,822,2578,Xml,sysmonconfig-with-filedelete.xml,75,108,olafhartong/sysmon-modular,True
12.78,,0.0,0.5211,1.0,0.0525,820,2572,Xml,sysmonconfig-with-filedelete.xml,76,108,olafhartong/sysmon-modular,True
13.26,,0.0,0.4884,1.0,0.2113,808,2524,Xml,sysmonconfig-with-filedelete.xml,77,108,olafhartong/sysmon-modular,True
13.34,,0.0,0.5217,1.0,0.3429,815,2554,Xml,sysmonconfig-with-filedelete.xml,78,108,olafhartong/sysmon-modular,True
13.31,,0.0,0.5213,1.0,0.3097,827,2577,Xml,sysmonconfig-with-filedelete.xml,79,108,olafhartong/sysmon-modular,True
12.72,,0.0,0.6105,1.0,0.2988,813,2542,Xml,sysmonconfig-with-filedelete.xml,80,108,olafhartong/sysmon-modular,True
12.73,,0.0,0.6446,1.0,0.4101,812,2540,Xml,sysmonconfig-with-filedelete.xml,81,108,olafhartong/sysmon-modular,True
12.39,,0.0,0.6219,1.0,0.166,814,2542,Xml,sysmonconfig-with-filedelete.xml,82,108,olafhartong/sysmon-modular,True
13.7,,0.0,0.494,1.0,0.4499,805,2520,Xml,sysmonconfig-with-filedelete.xml,83,108,olafhartong/sysmon-modular,True
12.75,,0.0,0.6549,1.0,0.4535,808,2531,Xml,sysmonconfig-with-filedelete.xml,84,108,olafhartong/sysmon-modular,True
12.77,,0.0,0.6523,1.0,0.443,820,2567,Xml,sysmonconfig-with-filedelete.xml,85,108,olafhartong/sysmon-modular,True
13.1,,0.0,0.6007,1.0,0.4559,818,2563,Xml,sysmonconfig-with-filedelete.xml,86,108,olafhartong/sysmon-modular,True
12.85,,0.0,0.6345,1.0,0.4401,810,2536,Xml,sysmonconfig-with-filedelete.xml,87,108,olafhartong/sysmon-modular,True
13.54,,0.0,0.5202,1.0,0.4283,821,2584,Xml,sysmonconfig-with-filedelete.xml,88,108,olafhartong/sysmon-modular,True
12.84,,0.0,0.6596,1.0,0.4897,829,2613,Xml,sysmonconfig-with-filedelete.xml,89,108,olafhartong/sysmon-modular,True
11.92,,0.0,0.7712,1.0,0.3392,846,2599,Xml,sysmonconfig-with-filedelete.xml,90,108,olafhartong/sysmon-modular,True
11.55,,0.0,0.8174,1.0,0.3126,832,2546,Xml,sysmonconfig-with-filedelete.xml,91,108,olafhartong/sysmon-modular,True
11.62,,0.0,0.8068,1.0,0.3156,830,2547,Xml,sysmonconfig-with-filedelete.xml,92,108,olafhartong/sysmon-modular,True
11.42,,0.0,0.8289,1.0,0.3031,814,2488,Xml,sysmonconfig-with-filedelete.xml,93,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7956,1.0,0.3247,803,2462,Xml,sysmonconfig-with-filedelete.xml,94,108,olafhartong/sysmon-modular,True
11.66,,0.0,0.7988,1.0,0.294,846,2586,Xml,sysmonconfig-with-filedelete.xml,95,108,olafhartong/sysmon-modular,True
13.77,,0.0,0.4402,1.0,0.3177,811,2526,Xml,sysmonconfig-with-filedelete.xml,96,108,olafhartong/sysmon-modular,True
12.54,,0.0,0.6527,1.0,0.3188,826,2553,Xml,sysmonconfig-with-filedelete.xml,97,108,olafhartong/sysmon-modular,True
11.57,,0.0,0.809,1.0,0.302,829,2534,Xml,sysmonconfig-with-filedelete.xml,98,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.7954,1.0,0.3173,807,2474,Xml,sysmonconfig-with-filedelete.xml,99,108,olafhartong/sysmon-modular,True
11.63,,0.0,0.8086,1.0,0.3004,851,2602,Xml,sysmonconfig-with-filedelete.xml,100,108,olafhartong/sysmon-modular,True
11.69,,0.0,0.803,1.0,0.3113,854,2610,Xml,sysmonconfig-with-filedelete.xml,101,108,olafhartong/sysmon-modular,True
14.2,,0.0,0.3938,1.0,0.3724,827,2596,Xml,sysmonconfig-with-filedelete.xml,102,108,olafhartong/sysmon-modular,True
13.87,,0.0,0.3623,1.0,0.1206,821,2550,Xml,sysmonconfig-with-filedelete.xml,103,108,olafhartong/sysmon-modular,True
12.17,,0.0,0.6266,1.0,0.0654,819,2544,Xml,sysmonconfig-with-filedelete.xml,104,108,olafhartong/sysmon-modular,True
11.2,,0.0,0.7855,1.0,0.0405,833,2603,Xml,sysmonconfig-with-filedelete.xml,105,108,olafhartong/sysmon-modular,True
11.22,,0.0,0.7719,1.0,0.0374,812,2541,Xml,sysmonconfig-with-filedelete.xml,106,108,olafhartong/sysmon-modular,True
40.42,,0.0,0.6273,1.0,0.0391,825,2570,Xml,sysmonconfig-with-filedelete.xml,107,108,olafhartong/sysmon-modular,False
11.58,,0.0,0.5244,1.0,0.2442,196,611,Xml,sysmonconfig-with-filedelete.xml,108,108,olafhartong/sysmon-modular,True
12.95,,0.0,0.5053,1.0,0.1128,801,2557,Xml,sysmonconfig.xml,1,100,olafhartong/sysmon-modular,True
13.91,,0.0,0.3965,1.0,0.2669,803,2503,Xml,sysmonconfig.xml,2,100,olafhartong/sysmon-modular,True
13.64,,0.0,0.4311,1.0,0.2209,815,2542,Xml,sysmonconfig.xml,3,100,olafhartong/sysmon-modular,True
12.77,,0.0,0.5623,1.0,0.1968,802,2504,Xml,sysmonconfig.xml,4,100,olafhartong/sysmon-modular,True
12.43,,0.0,0.6421,1.0,0.2199,838,2626,Xml,sysmonconfig.xml,5,100,olafhartong/sysmon-modular,True
12.57,,0.0,0.5962,1.0,0.1889,807,2520,Xml,sysmonconfig.xml,6,100,olafhartong/sysmon-modular,True
12.45,,0.0,0.6223,1.0,0.2111,805,2526,Xml,sysmonconfig.xml,7,100,olafhartong/sysmon-modular,True
12.31,,0.0,0.6303,1.0,0.1561,811,2540,Xml,sysmonconfig.xml,8,100,olafhartong/sysmon-modular,True
12.5,,0.0,0.617,1.0,0.2043,817,2567,Xml,sysmonconfig.xml,9,100,olafhartong/sysmon-modular,True
12.68,,0.0,0.6028,1.0,0.2443,823,2584,Xml,sysmonconfig.xml,10,100,olafhartong/sysmon-modular,True
12.22,,0.0,0.6336,1.0,0.125,809,2535,Xml,sysmonconfig.xml,11,100,olafhartong/sysmon-modular,True
11.69,,0.0,0.7038,1.0,0.035,839,2626,Xml,sysmonconfig.xml,12,100,olafhartong/sysmon-modular,True
11.61,,0.0,0.7215,1.0,0.0346,847,2659,Xml,sysmonconfig.xml,13,100,olafhartong/sysmon-modular,True
11.72,,0.0,0.6963,1.0,0.0631,807,2535,Xml,sysmonconfig.xml,14,100,olafhartong/sysmon-modular,True
11.5,,0.0,0.7419,1.0,0.0925,805,2527,Xml,sysmonconfig.xml,15,100,olafhartong/sysmon-modular,True
12.68,,0.0,0.5744,1.0,0.1694,814,2542,Xml,sysmonconfig.xml,16,100,olafhartong/sysmon-modular,True
12.76,,0.0,0.5459,1.0,0.1061,831,2597,Xml,sysmonconfig.xml,17,100,olafhartong/sysmon-modular,True
12.65,,0.0,0.5598,1.0,0.1096,816,2556,Xml,sysmonconfig.xml,18,100,olafhartong/sysmon-modular,True
11.94,,0.0,0.712,1.0,0.2101,815,2544,Xml,sysmonconfig.xml,19,100,olafhartong/sysmon-modular,True
12.79,,0.0,0.5502,1.0,0.1284,835,2595,Xml,sysmonconfig.xml,20,100,olafhartong/sysmon-modular,True
12.81,,0.0,0.5784,1.0,0.2578,805,2516,Xml,sysmonconfig.xml,21,100,olafhartong/sysmon-modular,True
12.73,,0.0,0.5414,1.0,0.0795,826,2567,Xml,sysmonconfig.xml,22,100,olafhartong/sysmon-modular,True
11.91,,0.0,0.6652,1.0,0.0375,830,2558,Xml,sysmonconfig.xml,23,100,olafhartong/sysmon-modular,True
12.41,,0.0,0.5765,1.0,0.0393,818,2547,Xml,sysmonconfig.xml,24,100,olafhartong/sysmon-modular,True
11.72,,0.0,0.6912,1.0,0.0387,816,2545,Xml,sysmonconfig.xml,25,100,olafhartong/sysmon-modular,True
11.39,,0.0,0.749,1.0,0.0372,823,2570,Xml,sysmonconfig.xml,26,100,olafhartong/sysmon-modular,True
11.45,,0.0,0.7441,1.0,0.0422,831,2583,Xml,sysmonconfig.xml,27,100,olafhartong/sysmon-modular,True
12.43,,0.0,0.5872,1.0,0.0953,806,2504,Xml,sysmonconfig.xml,28,100,olafhartong/sysmon-modular,True
13.69,,0.0,0.4501,1.0,0.318,803,2500,Xml,sysmonconfig.xml,29,100,olafhartong/sysmon-modular,True
13.37,,0.0,0.4596,1.0,0.1847,802,2494,Xml,sysmonconfig.xml,30,100,olafhartong/sysmon-modular,True
12.33,,0.0,0.6346,1.0,0.1419,840,2627,Xml,sysmonconfig.xml,31,100,olafhartong/sysmon-modular,True
12.46,,0.0,0.6088,1.0,0.1421,830,2590,Xml,sysmonconfig.xml,32,100,olafhartong/sysmon-modular,True
12.75,,0.0,0.5616,1.0,0.1648,814,2532,Xml,sysmonconfig.xml,33,100,olafhartong/sysmon-modular,True
12.64,,0.0,0.5704,1.0,0.1068,838,2595,Xml,sysmonconfig.xml,34,100,olafhartong/sysmon-modular,True
11.71,,0.0,0.7142,1.0,0.0887,826,2560,Xml,sysmonconfig.xml,35,100,olafhartong/sysmon-modular,True
13.3,,0.0,0.5054,1.0,0.2868,803,2499,Xml,sysmonconfig.xml,36,100,olafhartong/sysmon-modular,True
13.24,,0.0,0.5104,1.0,0.2637,808,2526,Xml,sysmonconfig.xml,37,100,olafhartong/sysmon-modular,True
13.33,,0.0,0.5266,1.0,0.3668,801,2515,Xml,sysmonconfig.xml,38,100,olafhartong/sysmon-modular,True
12.61,,0.0,0.6302,1.0,0.2706,840,2631,Xml,sysmonconfig.xml,39,100,olafhartong/sysmon-modular,True
12.27,,0.0,0.657,1.0,0.2068,818,2564,Xml,sysmonconfig.xml,40,100,olafhartong/sysmon-modular,True
12.7,,0.0,0.5626,1.0,0.1339,823,2549,Xml,sysmonconfig.xml,41,100,olafhartong/sysmon-modular,True
11.52,,0.0,0.7326,1.0,0.0684,813,2514,Xml,sysmonconfig.xml,42,100,olafhartong/sysmon-modular,True
12.93,,0.0,0.586,1.0,0.344,803,2509,Xml,sysmonconfig.xml,43,100,olafhartong/sysmon-modular,True
12.64,,0.0,0.6126,1.0,0.2771,803,2499,Xml,sysmonconfig.xml,44,100,olafhartong/sysmon-modular,True
12.58,,0.0,0.6846,1.0,0.4184,842,2625,Xml,sysmonconfig.xml,45,100,olafhartong/sysmon-modular,True
12.87,,0.0,0.5499,1.0,0.1773,825,2553,Xml,sysmonconfig.xml,46,100,olafhartong/sysmon-modular,True
12.25,,0.0,0.6498,1.0,0.1439,846,2632,Xml,sysmonconfig.xml,47,100,olafhartong/sysmon-modular,True
13.1,,0.0,0.5259,1.0,0.2448,807,2530,Xml,sysmonconfig.xml,48,100,olafhartong/sysmon-modular,True
12.96,,0.0,0.5351,1.0,0.1981,809,2526,Xml,sysmonconfig.xml,49,100,olafhartong/sysmon-modular,True
12.58,,0.0,0.6057,1.0,0.1864,836,2613,Xml,sysmonconfig.xml,50,100,olafhartong/sysmon-modular,True
13.33,,0.0,0.4943,1.0,0.2408,824,2573,Xml,sysmonconfig.xml,51,100,olafhartong/sysmon-modular,True
12.21,,0.0,0.7099,1.0,0.3242,829,2601,Xml,sysmonconfig.xml,52,100,olafhartong/sysmon-modular,True
12.55,,0.0,0.6541,1.0,0.3239,829,2598,Xml,sysmonconfig.xml,53,100,olafhartong/sysmon-modular,True
12.5,,0.0,0.6521,1.0,0.3082,817,2551,Xml,sysmonconfig.xml,54,100,olafhartong/sysmon-modular,True
12.37,,0.0,0.6523,1.0,0.2667,802,2504,Xml,sysmonconfig.xml,55,100,olafhartong/sysmon-modular,True
13.44,,0.0,0.4636,1.0,0.2284,807,2516,Xml,sysmonconfig.xml,56,100,olafhartong/sysmon-modular,True
13.54,,0.0,0.4598,1.0,0.2595,810,2528,Xml,sysmonconfig.xml,57,100,olafhartong/sysmon-modular,True
12.03,,0.0,0.6568,1.0,0.0879,816,2545,Xml,sysmonconfig.xml,58,100,olafhartong/sysmon-modular,True
11.9,,0.0,0.6632,1.0,0.0298,829,2584,Xml,sysmonconfig.xml,59,100,olafhartong/sysmon-modular,True
12.76,,0.0,0.513,1.0,0.0311,810,2523,Xml,sysmonconfig.xml,60,100,olafhartong/sysmon-modular,True
12.47,,0.0,0.5774,1.0,0.0272,851,2664,Xml,sysmonconfig.xml,61,100,olafhartong/sysmon-modular,True
11.8,,0.0,0.6759,1.0,0.0314,817,2481,Xml,sysmonconfig.xml,62,100,olafhartong/sysmon-modular,True
12.35,,0.0,0.5779,1.0,0.0316,802,2487,Xml,sysmonconfig.xml,63,100,olafhartong/sysmon-modular,True
12.35,,0.0,0.588,1.0,0.0288,829,2589,Xml,sysmonconfig.xml,64,100,olafhartong/sysmon-modular,True
11.88,,0.0,0.6555,1.0,0.0316,802,2501,Xml,sysmonconfig.xml,65,100,olafhartong/sysmon-modular,True
13.38,,0.0,0.4529,1.0,0.1139,847,2630,Xml,sysmonconfig.xml,66,100,olafhartong/sysmon-modular,True
12.37,,0.0,0.6646,1.0,0.2497,845,2646,Xml,sysmonconfig.xml,67,100,olafhartong/sysmon-modular,True
11.63,,0.0,0.7133,1.0,0.0256,843,2632,Xml,sysmonconfig.xml,68,100,olafhartong/sysmon-modular,True
11.98,,0.0,0.7643,1.0,0.4078,801,2502,Xml,sysmonconfig.xml,69,100,olafhartong/sysmon-modular,True
12.58,,0.0,0.5844,1.0,0.1281,831,2598,Xml,sysmonconfig.xml,70,100,olafhartong/sysmon-modular,True
12.56,,0.0,0.5837,1.0,0.1117,836,2608,Xml,sysmonconfig.xml,71,100,olafhartong/sysmon-modular,True
12.34,,0.0,0.5876,1.0,0.0288,823,2567,Xml,sysmonconfig.xml,72,100,olafhartong/sysmon-modular,True
12.88,,0.0,0.5291,1.0,0.1417,807,2528,Xml,sysmonconfig.xml,73,100,olafhartong/sysmon-modular,True
12.8,,0.0,0.5453,1.0,0.1219,833,2609,Xml,sysmonconfig.xml,74,100,olafhartong/sysmon-modular,True
13.09,,0.0,0.5113,1.0,0.1771,822,2578,Xml,sysmonconfig.xml,75,100,olafhartong/sysmon-modular,True
12.78,,0.0,0.5211,1.0,0.0525,820,2572,Xml,sysmonconfig.xml,76,100,olafhartong/sysmon-modular,True
13.26,,0.0,0.4884,1.0,0.2113,808,2524,Xml,sysmonconfig.xml,77,100,olafhartong/sysmon-modular,True
13.34,,0.0,0.5217,1.0,0.3429,815,2554,Xml,sysmonconfig.xml,78,100,olafhartong/sysmon-modular,True
13.31,,0.0,0.5213,1.0,0.3097,827,2577,Xml,sysmonconfig.xml,79,100,olafhartong/sysmon-modular,True
12.72,,0.0,0.6105,1.0,0.2988,813,2542,Xml,sysmonconfig.xml,80,100,olafhartong/sysmon-modular,True
12.73,,0.0,0.6446,1.0,0.4101,812,2540,Xml,sysmonconfig.xml,81,100,olafhartong/sysmon-modular,True
12.39,,0.0,0.6219,1.0,0.166,814,2542,Xml,sysmonconfig.xml,82,100,olafhartong/sysmon-modular,True
13.7,,0.0,0.494,1.0,0.4499,805,2520,Xml,sysmonconfig.xml,83,100,olafhartong/sysmon-modular,True
12.75,,0.0,0.6549,1.0,0.4535,808,2531,Xml,sysmonconfig.xml,84,100,olafhartong/sysmon-modular,True
12.77,,0.0,0.6523,1.0,0.443,820,2567,Xml,sysmonconfig.xml,85,100,olafhartong/sysmon-modular,True
13.1,,0.0,0.6007,1.0,0.4559,818,2563,Xml,sysmonconfig.xml,86,100,olafhartong/sysmon-modular,True
12.85,,0.0,0.6345,1.0,0.4401,810,2536,Xml,sysmonconfig.xml,87,100,olafhartong/sysmon-modular,True
13.8,,0.0,0.4275,1.0,0.2955,808,2528,Xml,sysmonconfig.xml,88,100,olafhartong/sysmon-modular,True
13.23,,0.0,0.5301,1.0,0.3211,806,2504,Xml,sysmonconfig.xml,89,100,olafhartong/sysmon-modular,True
11.51,,0.0,0.8126,1.0,0.3034,810,2476,Xml,sysmonconfig.xml,90,100,olafhartong/sysmon-modular,True
11.68,,0.0,0.7892,1.0,0.3167,814,2497,Xml,sysmonconfig.xml,91,100,olafhartong/sysmon-modular,True
11.59,,0.0,0.8099,1.0,0.301,841,2573,Xml,sysmonconfig.xml,92,100,olafhartong/sysmon-modular,True
11.63,,0.0,0.795,1.0,0.3173,807,2475,Xml,sysmonconfig.xml,93,100,olafhartong/sysmon-modular,True
45.91,,0.0,0.4508,1.0,0.3646,800,2485,Xml,sysmonconfig.xml,94,100,olafhartong/sysmon-modular,False
13.75,,0.0,0.3859,1.0,0.1214,829,2576,Xml,sysmonconfig.xml,95,100,olafhartong/sysmon-modular,True
11.96,,0.0,0.6572,1.0,0.0658,808,2510,Xml,sysmonconfig.xml,96,100,olafhartong/sysmon-modular,True
11.31,,0.0,0.7688,1.0,0.0404,836,2611,Xml,sysmonconfig.xml,97,100,olafhartong/sysmon-modular,True
11.11,,0.0,0.7883,1.0,0.0376,807,2524,Xml,sysmonconfig.xml,98,100,olafhartong/sysmon-modular,True
12.18,,0.0,0.6086,1.0,0.0391,800,2492,Xml,sysmonconfig.xml,99,100,olafhartong/sysmon-modular,True
12.02,,0.0,0.4465,1.0,0.2948,143,446,Xml,sysmonconfig.xml,100,100,olafhartong/sysmon-modular,True
12.9,,0.0,0.5216,1.0,0.1106,823,2633,Xml,templates/sysmon_template.xml,1,2,olafhartong/sysmon-modular,True
50.16,,0.0,0.0081,1.0,0.4689,163,510,Xml,templates/sysmon_template.xml,2,2,olafhartong/sysmon-modular,False
